file path,transcription,roman,vad flag,language flag,duration
/your/path/to/generated/cs/samples/by/unicom/1550_Northern-Sotho_Zulu_(Zulu).wav,ukushushuluza lehlweng umsebenzi oyinhloko wokuhamba onabashisekeli abaningi kwezinye izikhathi abaziwa ngokuthi amaski bums abahlela ukuvakasha konke ukuze bashushuluze lehlweng lefelong ethile,ukushushuluza lehlweng umsebenzi oyinhloko wokuhamba onabashisekeli abaningi kwezinye izikhathi abaziwa ngokuthi amaski bums abahlela ukuvakasha konke ukuze bashushuluze lehlweng lefelong ethile,"{'No Speech': [{'start': 0, 'end': 14880}, {'start': 96224, 'end': 109088}, {'start': 128480, 'end': 137760}, {'start': 180704, 'end': 191520}, {'start': 225760, 'end': 236576}, {'start': 295904, 'end': 328609}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 31390, 'end': 38437}, {'start': 277389, 'end': 285077}], 'Zulu': [{'start': 0, 'end': 31390}, {'start': 38437, 'end': 277389}, {'start': 285077, 'end': 328609}]}",20.54
/your/path/to/generated/cs/samples/by/unicom/1551_Northern-Sotho_Zulu_(Northern-Sotho).wav,ba sa zama go laodiša gore naa thulano yeo e be e le ye kgolo ga kae gomme lefase le tlo amega ka tsela efe,ba sa zama go laodisa gore naa thulano yeo e be e le ye kgolo ga kae gomme lefase le tlo amega ka tsela efe,"{'No Speech': [{'start': 0, 'end': 29216}, {'start': 75232, 'end': 76832}, {'start': 89056, 'end': 91680}, {'start': 130016, 'end': 131616}, {'start': 172000, 'end': 173600}, {'start': 206304, 'end': 229971}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 35587, 'end': 39434}], 'Zulu': [{'start': 0, 'end': 35587}, {'start': 39434, 'end': 229971}]}",14.37
/your/path/to/generated/cs/samples/by/unicom/1552_Northern-Sotho_Zulu_(Northern-Sotho).wav,imiphumela ya tlhahlobo ya leano e tla romelwa godimo ga wepesaete ya setšhaba,imiphumela ya tlhahlobo ya leano e tla romelwa godimo ga wepesaete ya setshaba,"{'No Speech': [{'start': 57824, 'end': 61984}, {'start': 119264, 'end': 144150}]}","{'Northern-Sotho': [{'start': 0, 'end': 16992}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 16992, 'end': 144150}]}",9.01
/your/path/to/generated/cs/samples/by/unicom/1554_Northern-Sotho_Zulu_(Northern-Sotho).wav,o agile pele lebati la yewifi a bolela,o agile pele lebati la yewifi a bolela,"{'No Speech': [{'start': 0, 'end': 23072}, {'start': 62944, 'end': 71200}, {'start': 85472, 'end': 116658}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 48145, 'end': 60342}], 'Zulu': [{'start': 0, 'end': 48145}, {'start': 60342, 'end': 116658}]}",7.29
/your/path/to/generated/cs/samples/by/unicom/1555_Northern-Sotho_Zulu_(Zulu).wav,egcekeni lesonto go na leifanekiso yemabula ethakazelisayo yamajuba phezu kwmatlapa amanye,egcekeni lesonto go na leifanekiso yemabula ethakazelisayo yamajuba phezu kwmatlapa amanye,"{'No Speech': [{'start': 0, 'end': 21024}, {'start': 122336, 'end': 163469}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 42641, 'end': 51939}, {'start': 110291, 'end': 110291}], 'Zulu': [{'start': 0, 'end': 42641}, {'start': 51939, 'end': 110291}, {'start': 110291, 'end': 163469}]}",10.22
/your/path/to/generated/cs/samples/by/unicom/1558_Northern-Sotho_Zulu_(Northern-Sotho).wav,pele ga ge mokgahlo o ka kgona go diragatša boetapele bo swanetše bo hlole isiko ya go diragatša le tsebo yeo e oluhlanganyelwayo le go ithuta ka ga mokgahlo,pele ga ge mokgahlo o ka kgona go diragatsa boetapele bo swanetse bo hlole isiko ya go diragatsa le tsebo yeo e oluhlanganyelwayo le go ithuta ka ga mokgahlo,"{'No Speech': [{'start': 0, 'end': 20512}, {'start': 63456, 'end': 78368}, {'start': 103904, 'end': 108064}, {'start': 209888, 'end': 220192}, {'start': 245728, 'end': 253984}, {'start': 265184, 'end': 283841}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 120438, 'end': 130368}, {'start': 177134, 'end': 207244}], 'Zulu': [{'start': 0, 'end': 120438}, {'start': 130368, 'end': 177134}, {'start': 207244, 'end': 283841}]}",17.74
/your/path/to/generated/cs/samples/by/unicom/1559_Northern-Sotho_Zulu_(Northern-Sotho).wav,pitšo ya mantšu e njengoba e le bonolo ka seitalian ka ge mantšu a mantši a aphinyiselwa ka tsela yeo a nabhalwe ka gona,pitso ya mantsu e njengoba e le bonolo ka seitalian ka ge mantsu a mantsi a aphinyiselwa ka tsela yeo a nabhalwe ka gona,"{'No Speech': [{'start': 0, 'end': 13856}, {'start': 88032, 'end': 92704}, {'start': 149984, 'end': 198949}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 31733, 'end': 37823}, {'start': 102251, 'end': 112508}, {'start': 128855, 'end': 137510}], 'Zulu': [{'start': 0, 'end': 31733}, {'start': 37823, 'end': 102251}, {'start': 112508, 'end': 128855}, {'start': 137510, 'end': 198949}]}",12.43
/your/path/to/generated/cs/samples/by/unicom/1560_Northern-Sotho_Zulu_(Northern-Sotho).wav,ge o se na o etšwa ka gare ga botiba go rutha o emuva morago ga go sa le bothata go feta tlwaelo,ge o se na o etswa ka gare ga botiba go rutha o emuva morago ga go sa le bothata go feta tlwaelo,"{'No Speech': [{'start': 0, 'end': 35360}, {'start': 75744, 'end': 79904}, {'start': 103392, 'end': 110624}, {'start': 128992, 'end': 130592}, {'start': 145376, 'end': 150560}, {'start': 176096, 'end': 177696}, {'start': 225248, 'end': 247618}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 135289, 'end': 142984}], 'Zulu': [{'start': 0, 'end': 135289}, {'start': 142984, 'end': 247618}]}",15.48
/your/path/to/generated/cs/samples/by/unicom/1561_Northern-Sotho_Zulu_(Zulu).wav,bontši eziningi zikhonzwa amabhasi wecoaster wasejapani amancane anethezekile naqinile,bontsi eziningi zikhonzwa amabhasi wecoaster wasejapani amancane anethezekile naqinile,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 84960, 'end': 94240}, {'start': 133088, 'end': 158268}]}","{'Northern-Sotho': [{'start': 0, 'end': 6091}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 6091, 'end': 158268}]}",9.89
/your/path/to/generated/cs/samples/by/unicom/1562_Northern-Sotho_Zulu_(Zulu).wav,lokhu kwaba inqubo evamile kodwa insimbi hlotše amasondo okhuni wezinqola,lokhu kwaba inqubo evamile kodwa insimbi hlotse amasondo okhuni wezinqola,"{'No Speech': [{'start': 0, 'end': 9248}, {'start': 129504, 'end': 141921}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 72141, 'end': 78874}], 'Zulu': [{'start': 0, 'end': 72141}, {'start': 78874, 'end': 141921}]}",8.87
/your/path/to/generated/cs/samples/by/unicom/1563_Northern-Sotho_Zulu_(Northern-Sotho).wav,banyakišiši ba basikisela gore le ge se e le umsila wedinosaur ye nnyane isampula o tloga o laetša mafofa a ye kgolo gomme e sego ya go wa ga letsweana,banyakisisi ba basikisela gore le ge se e le umsila wedinosaur ye nnyane isampula o tloga o laetsa mafofa a ye kgolo gomme e sego ya go wa ga letsweana,"{'No Speech': [{'start': 0, 'end': 2592}, {'start': 45536, 'end': 51744}, {'start': 95712, 'end': 100384}, {'start': 152032, 'end': 154656}, {'start': 183264, 'end': 187936}, {'start': 206304, 'end': 213024}, {'start': 226272, 'end': 228896}, {'start': 252896, 'end': 265451}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 23069, 'end': 34925}, {'start': 70170, 'end': 90677}, {'start': 118233, 'end': 127205}], 'Zulu': [{'start': 0, 'end': 23069}, {'start': 34925, 'end': 70170}, {'start': 90677, 'end': 118233}, {'start': 127205, 'end': 265451}]}",16.59
/your/path/to/generated/cs/samples/by/unicom/1564_Northern-Sotho_Zulu_(Zulu).wav,ezinye iziguli hweditše igciwane bookelo kucabanga udkt moll futhi okungenani ababili bekuybašomi zempilo zasbookelo,ezinye iziguli hweditse igciwane bookelo kucabanga udkt moll futhi okungenani ababili bekuybasomi zempilo zasbookelo,"{'No Speech': [{'start': 0, 'end': 16928}, {'start': 147424, 'end': 152608}, {'start': 192480, 'end': 194080}, {'start': 231904, 'end': 236064}, {'start': 262624, 'end': 270838}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 46450, 'end': 54778}, {'start': 79124, 'end': 89376}, {'start': 205021, 'end': 215272}], 'Zulu': [{'start': 0, 'end': 46450}, {'start': 54778, 'end': 79124}, {'start': 89376, 'end': 205021}, {'start': 215272, 'end': 270838}]}",16.93
/your/path/to/generated/cs/samples/by/unicom/1565_Northern-Sotho_Zulu_(Zulu).wav,umngomo oyinhloko wesayensi nyakišiša indlela lefase elisebenza ngayo uma lisebenzisa indlela thutomahlale le ndlela eqinisweni iqondisa oluningi ucwaningo lwesayensi,umngomo oyinhloko wesayensi nyakisisa indlela lefase elisebenza ngayo uma lisebenzisa indlela thutomahlale le ndlela eqinisweni iqondisa oluningi ucwaningo lwesayensi,"{'No Speech': [{'start': 0, 'end': 22048}, {'start': 56288, 'end': 61984}, {'start': 84448, 'end': 92704}, {'start': 133600, 'end': 135200}, {'start': 146400, 'end': 148000}, {'start': 168416, 'end': 174624}, {'start': 213984, 'end': 221728}, {'start': 253920, 'end': 266566}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 62478, 'end': 73051}, {'start': 94198, 'end': 102849}, {'start': 147385, 'end': 167570}], 'Zulu': [{'start': 0, 'end': 62478}, {'start': 73051, 'end': 94198}, {'start': 102849, 'end': 147385}, {'start': 167570, 'end': 266566}]}",16.66
/your/path/to/generated/cs/samples/by/unicom/1567_Northern-Sotho_Zulu_(Zulu).wav,tonamente omkhulu kunayo yonke ngwaga e ba gona ngodisemba ezinkundleni zepolo elas cañitas,tonamente omkhulu kunayo yonke ngwaga e ba gona ngodisemba ezinkundleni zepolo elas canitas,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 41440, 'end': 48160}, {'start': 95200, 'end': 98848}, {'start': 118240, 'end': 149351}]}","{'Northern-Sotho': [{'start': 0, 'end': 15710}, {'start': 32703, 'end': 39757}, {'start': 48735, 'end': 57712}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 15710, 'end': 32703}, {'start': 39757, 'end': 48735}, {'start': 57712, 'end': 149351}]}",9.33
/your/path/to/generated/cs/samples/by/unicom/1568_Northern-Sotho_Zulu_(Northern-Sotho).wav,le ge le šomišwa ka bontši kudu gare ga bao e se bego maromani lentšu gypsy gantši le lithathwa bjalo ka maroga ka lebaka la kopantšo ya lona le magoro a itšego a go fošagala le dikgopolo tša go se be tša nnete tša batho ba romani,le ge le somiswa ka bontsi kudu gare ga bao e se bego maromani lentsu gypsy gantsi le lithathwa bjalo ka maroga ka lebaka la kopantso ya lona le magoro a itsego a go fosagala le dikgopolo tsa go se be tsa nnete tsa batho ba romani,"{'No Speech': [{'start': 0, 'end': 21024}, {'start': 47072, 'end': 51232}, {'start': 65504, 'end': 76832}, {'start': 101344, 'end': 106528}, {'start': 131040, 'end': 139808}, {'start': 152032, 'end': 165408}, {'start': 175072, 'end': 187424}, {'start': 236512, 'end': 250912}, {'start': 272352, 'end': 277536}, {'start': 310752, 'end': 315424}, {'start': 326624, 'end': 331296}, {'start': 336864, 'end': 338464}, {'start': 363488, 'end': 366624}, {'start': 402400, 'end': 430963}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 196670, 'end': 203396}], 'Zulu': [{'start': 0, 'end': 196670}, {'start': 203396, 'end': 430963}]}",26.94
/your/path/to/generated/cs/samples/by/unicom/1569_Northern-Sotho_Zulu_(Zulu).wav,pego uvula ngesicelo senkulumompikiswano evulekile kanye nokwenziwa kokuvumelana emelika ngesimiso saseningizimu ephakathi,pego uvula ngesicelo senkulumompikiswano evulekile kanye nokwenziwa kokuvumelana emelika ngesimiso saseningizimu ephakathi,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 71136, 'end': 73248}, {'start': 102880, 'end': 108064}, {'start': 130528, 'end': 135200}, {'start': 241632, 'end': 269352}]}","{'Northern-Sotho': [{'start': 0, 'end': 7048}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 7048, 'end': 269352}]}",16.83
/your/path/to/generated/cs/samples/by/unicom/1570_Northern-Sotho_Zulu_(Northern-Sotho).wav,gape e be e se na tumelelo ya go kweqa melao ya tax le okuthelisa magareng ga mebušo,gape e be e se na tumelelo ya go kweqa melao ya tax le okuthelisa magareng ga mebuso,"{'No Speech': [{'start': 0, 'end': 27680}, {'start': 117728, 'end': 124960}, {'start': 163808, 'end': 167456}, {'start': 181728, 'end': 195420}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 78569, 'end': 84021}, {'start': 130842, 'end': 142066}], 'Zulu': [{'start': 0, 'end': 78569}, {'start': 84021, 'end': 130842}, {'start': 142066, 'end': 195420}]}",12.21
/your/path/to/generated/cs/samples/by/unicom/1571_Northern-Sotho_Zulu_(Zulu).wav,amaarabhu abuye a tlišitše ubusulumane emazweni futhi amakhomoro mayatte abuthanda kakhulu,amaarabhu abuye a tlisitse ubusulumane emazweni futhi amakhomoro mayatte abuthanda kakhulu,"{'No Speech': [{'start': 0, 'end': 16928}, {'start': 38880, 'end': 44064}, {'start': 71648, 'end': 77344}, {'start': 120800, 'end': 123424}, {'start': 136160, 'end': 142880}, {'start': 164832, 'end': 166432}, {'start': 183264, 'end': 189472}, {'start': 220640, 'end': 236101}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 58633, 'end': 69206}, {'start': 167890, 'end': 178783}], 'Zulu': [{'start': 0, 'end': 58633}, {'start': 69206, 'end': 167890}, {'start': 178783, 'end': 236101}]}",14.76
/your/path/to/generated/cs/samples/by/unicom/1572_Northern-Sotho_Zulu_(Northern-Sotho).wav,dithuthupi tše dingwe tše tharo di thuthupile kgauswi le meago ya mmušo bakeng sa nako ya amahora tše pedi,dithuthupi tse dingwe tse tharo di thuthupile kgauswi le meago ya mmuso bakeng sa nako ya amahora tse pedi,"{'No Speech': [{'start': 0, 'end': 25120}, {'start': 114144, 'end': 116768}, {'start': 162784, 'end': 183903}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 139085, 'end': 149661}], 'Zulu': [{'start': 0, 'end': 139085}, {'start': 149661, 'end': 183903}]}",11.49
/your/path/to/generated/cs/samples/by/unicom/1573_Northern-Sotho_Zulu_(Zulu).wav,mogala yesatellite ngokuvamile tloge mogala ephathwayo indawo njengoba kudingeka ube ngaphandle legatong nesiphuphutheki ukuze ushaye ucingo,mogala yesatellite ngokuvamile tloge mogala ephathwayo indawo njengoba kudingeka ube ngaphandle legatong nesiphuphutheki ukuze ushaye ucingo,"{'No Speech': [{'start': 0, 'end': 32}, {'start': 69088, 'end': 71200}, {'start': 150496, 'end': 164398}]}","{'Northern-Sotho': [{'start': 0, 'end': 5769}, {'start': 32374, 'end': 38785}, {'start': 104496, 'end': 113150}], 'Zulu': [{'start': 0, 'end': 0}, {'start': 5769, 'end': 32374}, {'start': 38785, 'end': 104496}, {'start': 113150, 'end': 164398}]}",10.27
/your/path/to/generated/cs/samples/by/unicom/1574_Northern-Sotho_Zulu_(Northern-Sotho).wav,marega a ka kubande kudu dithemphereitša a se gantši di eya ka fase ga go aesa efela moya le monola di hlakana go dira gore go kwale go kubande kutšwana go feta seo thermometer e se bolelago,marega a ka kubande kudu dithemphereitsa a se gantsi di eya ka fase ga go aesa efela moya le monola di hlakana go dira gore go kwale go kubande kutswana go feta seo thermometer e se bolelago,"{'No Speech': [{'start': 0, 'end': 34336}, {'start': 80864, 'end': 94240}, {'start': 277984, 'end': 281632}, {'start': 359904, 'end': 404771}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 56382, 'end': 65672}], 'Zulu': [{'start': 0, 'end': 56382}, {'start': 65672, 'end': 404771}]}",25.3
/your/path/to/generated/cs/samples/by/unicom/1576_Northern-Sotho_Zulu_(Northern-Sotho).wav,thutišo gantši e tla sizohlanganisa izindaba ka moka tšeo di boletšwego mo ka go tsenelela gantši ka maitemogelo a go diragatša ka matsogo,thutiso gantsi e tla sizohlanganisa izindaba ka moka tseo di boletswego mo ka go tsenelela gantsi ka maitemogelo a go diragatsa ka matsogo,"{'No Speech': [{'start': 0, 'end': 27680}, {'start': 123360, 'end': 124960}, {'start': 143328, 'end': 144928}, {'start': 154592, 'end': 158752}, {'start': 168928, 'end': 174624}, {'start': 189408, 'end': 198176}, {'start': 228832, 'end': 230944}, {'start': 254432, 'end': 257056}, {'start': 272864, 'end': 279584}, {'start': 296928, 'end': 315792}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 54773, 'end': 82320}, {'start': 85523, 'end': 97374}], 'Zulu': [{'start': 0, 'end': 54773}, {'start': 82320, 'end': 85523}, {'start': 97374, 'end': 315792}]}",19.74
/your/path/to/generated/cs/samples/by/unicom/1577_Northern-Sotho_Zulu_(Northern-Sotho).wav,seo ga sa ka sa bonala se na le ingqondo go nna e be e beku e se na toka,seo ga sa ka sa bonala se na le ingqondo go nna e be e beku e se na toka,"{'No Speech': [{'start': 0, 'end': 18976}, {'start': 49120, 'end': 53280}, {'start': 70624, 'end': 81952}, {'start': 118240, 'end': 137834}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 54257, 'end': 60357}, {'start': 88288, 'end': 91819}], 'Zulu': [{'start': 0, 'end': 54257}, {'start': 60357, 'end': 88288}, {'start': 91819, 'end': 137834}]}",8.61
/your/path/to/generated/cs/samples/by/unicom/1578_Northern-Sotho_Zulu_(Northern-Sotho).wav,ka morago lakkha singh o etile pele ekuculeni di bhajans,ka morago lakkha singh o etile pele ekuculeni di bhajans,"{'No Speech': [{'start': 0, 'end': 9248}, {'start': 37856, 'end': 40480}, {'start': 83936, 'end': 90656}, {'start': 105952, 'end': 149723}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 59323, 'end': 78563}], 'Zulu': [{'start': 0, 'end': 59323}, {'start': 78563, 'end': 149723}]}",9.36
/your/path/to/generated/cs/samples/by/unicom/1579_Northern-Sotho_Zulu_(Northern-Sotho).wav,e lemoša gore ga go yo a ka netefatšago gore kgatho efe goba efe go la iraq nqkong ye e tla emiša dintwa tša bongwaledi bošoro bjo bo golago bja ubudlova goba thedimogelo go ya go dikgaruru,e lemosa gore ga go yo a ka netefatsago gore kgatho efe goba efe go la iraq nqkong ye e tla emisa dintwa tsa bongwaledi bosoro bjo bo golago bja ubudlova goba thedimogelo go ya go dikgaruru,"{'No Speech': [{'start': 0, 'end': 19488}, {'start': 69600, 'end': 72736}, {'start': 87520, 'end': 101408}, {'start': 121824, 'end': 123424}, {'start': 134624, 'end': 150560}, {'start': 204768, 'end': 217632}, {'start': 286688, 'end': 305184}, {'start': 313824, 'end': 327200}, {'start': 343520, 'end': 359456}, {'start': 379872, 'end': 402542}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 251860, 'end': 260192}], 'Zulu': [{'start': 0, 'end': 251860}, {'start': 260192, 'end': 402542}]}",25.16
/your/path/to/generated/cs/samples/by/unicom/1582_Northern-Sotho_Zulu_(Northern-Sotho).wav,bontši bja bophelo bja lapa la amahebheru bo yenzeka moyeng,bontsi bja bophelo bja lapa la amahebheru bo yenzeka moyeng,"{'No Speech': [{'start': 0, 'end': 18976}, {'start': 102880, 'end': 132447}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 53524, 'end': 72434}, {'start': 76921, 'end': 90062}], 'Zulu': [{'start': 0, 'end': 53524}, {'start': 72434, 'end': 76921}, {'start': 90062, 'end': 132447}]}",8.28
/your/path/to/generated/cs/samples/by/unicom/1583_Northern-Sotho_Zulu_(Northern-Sotho).wav,o fihlile phetšong ye ka baka la dikarabelo tše dintši tše di posetifi le tlhohleletšo tšeo athunyelwe go yena ke bobedi bja batho ba basadi le banna ba tlhohleletša gore imithi yokuvimbela inzalo di swanetši go tšeiwa bjalo ka dihlare tše bohlokwa,o fihlile phetsong ye ka baka la dikarabelo tse dintsi tse di posetifi le tlhohleletso tseo athunyelwe go yena ke bobedi bja batho ba basadi le banna ba tlhohleletsa gore imithi yokuvimbela inzalo di swanetsi go tseiwa bjalo ka dihlare tse bohlokwa,"{'No Speech': [{'start': 0, 'end': 36384}, {'start': 51680, 'end': 57888}, {'start': 72672, 'end': 74784}, {'start': 115680, 'end': 119328}, {'start': 146400, 'end': 162848}, {'start': 203232, 'end': 205856}, {'start': 232928, 'end': 241696}, {'start': 247264, 'end': 248864}, {'start': 301536, 'end': 304160}, {'start': 324576, 'end': 330272}, {'start': 395744, 'end': 420375}]}","{'Northern-Sotho': [{'start': 0, 'end': 0}, {'start': 168813, 'end': 176821}, {'start': 272920, 'end': 301109}], 'Zulu': [{'start': 0, 'end': 168813}, {'start': 176821, 'end': 272920}, {'start': 301109, 'end': 420375}]}",26.27
